sig_coef,size_cap,size_min,short_amp,annual_r,sharpe,max_dd,calmar,win_rate,final,method,long_coef,short_coef,target_vol
2.0,2.0,0.2,1.2,0.3123259476947182,2.9874616522663553,-0.11708835919531387,2.6674380770314716,0.5412217001281504,1249.0219403231433,A,,,
2.0,2.0,0.2,1.25,0.3237222348740858,2.99346417868395,-0.12176901964401085,2.6584942197981136,0.5425032037590773,1353.4873454652768,A,,,
2.0,2.0,0.2,1.3,0.3351921276005625,2.998076347306731,-0.12642953911420016,2.651216875019952,0.5433575395130287,1466.431238323832,A,,,
2.0,2.0,0.2,1.4,0.3583538033522684,3.0042027219786864,-0.13569041374406998,2.640966251515534,0.5433575395130287,1720.472136579241,A,,,
2.0,2.0,0.2,1.5,0.3818131127839921,3.007560155542586,-0.14487149919952247,2.6355295202553592,0.5433575395130287,2017.109614060242,A,,,
2.0,2.0,0.3,1.0,0.2672851626935071,2.899893815889971,-0.10254736284703297,2.6064557417454886,0.5403673643741991,902.963207753699,A,,,
2.0,2.0,0.3,1.05,0.27838810009015513,2.9180395180343464,-0.10595412212098818,2.6274400138228313,0.5412217001281504,979.1806025205495,A,,,
2.0,2.0,0.3,1.1,0.28956354882052326,2.932891901343604,-0.1093520742643382,2.647993197829586,0.5407945322511747,1061.6419587569262,A,,,
2.0,2.0,0.3,1.15,0.3008117810378699,2.94500279574424,-0.1131225312361181,2.6591676985196897,0.541648868005126,1150.8430228775876,A,,,
2.0,2.0,0.3,1.2,0.3121330680389076,2.9548444821543076,-0.11781950464015993,2.6492478388210268,0.5412217001281504,1247.3176205100826,A,,,
2.0,2.0,0.3,1.25,0.3235276802441942,2.9628185102072795,-0.12249628900046108,2.6411222975332453,0.5425032037590773,1351.6404801500037,A,,,
2.0,2.0,0.3,1.3,0.3349958871783838,2.969264534009958,-0.12715294906114186,2.6345899930114878,0.5433575395130287,1464.4302584104541,A,,,
2.0,2.0,0.3,1.4,0.3581541587330943,2.9786712336948336,-0.13640615469449197,2.6256451516813883,0.5433575395130287,1718.1245118854483,A,,,
2.0,2.0,0.3,1.5,0.3816100202229895,2.9848433496005056,-0.1455796372274103,2.6213145429595732,0.5433575395130287,2014.3572205518794,A,,,
2.0,2.0,0.5,1.0,0.27129801717215973,2.759363453640726,-0.11077810238193664,2.4490220660829563,0.5403673643741991,929.8758515596495,A,,,
2.0,2.0,0.5,1.05,0.2824358167468253,2.786632955564127,-0.1141536175020715,2.474173161807159,0.5412217001281504,1008.3627345116245,A,,,
2.0,2.0,0.5,1.1,0.2936463509507028,2.810266216143172,-0.11752040626377161,2.4986839331683464,0.5407945322511747,1093.2793067541552,A,,,
2.0,2.0,0.5,1.15,0.30492989271811344,2.8307504947323614,-0.12087847764623459,2.522615263326921,0.541648868005126,1185.1360435223928,A,,,
2.0,2.0,0.5,1.2,0.3162867141234693,2.848519978868503,-0.12422784066389775,2.546021185212361,0.5412217001281504,1284.4826291337235,A,,,
2.0,2.0,0.5,1.25,0.3277170863616037,2.863958263722841,-0.12763054737886498,2.5677010174436665,0.5425032037590773,1391.9108643021577,A,,,
2.0,2.0,0.5,1.3,0.33922127972795146,2.8774019412259912,-0.13225996140556176,2.5648070370122356,0.5433575395130287,1508.0577810097586,A,,,
2.0,2.0,0.5,1.4,0.36245220641022136,2.8994419639509332,-0.14145902669972557,2.5622416247751865,0.5433575395130287,1769.3022001248519,A,,,
