sig_coef,size_cap,size_min,short_amp,annual_r,sharpe,max_dd,calmar,win_rate,final,method,long_coef,short_coef,target_vol
2.0,4.0,0.5,1.4,0.3862738482698971,2.840829264924547,-0.14058203627771013,2.747675723709391,0.5433575395130287,2078.4159255809686,A,,,
2.0,3.5,0.5,1.4,0.3848900063175673,2.841523066931803,-0.14058203627771,2.737832062392694,0.5433575395130287,2059.2215267437628,A,,,
2.0,5.0,0.1,1.4,0.38368602527818507,2.939371153430793,-0.1352464613096057,2.8369394774762533,0.5433575395130287,2042.6507120873043,A,,,
2.0,4.0,0.1,1.4,0.3834289655046752,2.9396591625190225,-0.13524646130960544,2.8350388009556258,0.5433575395130287,2039.1281621922883,A,,,
2.0,5.0,0.2,1.4,0.38236060068363864,2.922534709169811,-0.13480753074561663,2.836344517022254,0.5433575395130287,2024.5461194771028,A,,,
2.0,2.5,0.2,1.4,0.3674788878208657,2.989096171162815,-0.13480753074561658,2.7259522208318074,0.5433575395130287,1830.8784128607858,A,,,
2.0,5.0,0.5,1.3,0.3619624198624689,2.81720876676861,-0.13128923953361074,2.75698466339128,0.5433575395130287,1763.4023437358924,A,,,
2.0,5.0,0.1,1.3,0.3591667869959392,2.9294793637128516,-0.12589597155025156,2.8528854622848456,0.5433575395130287,1730.0616155800483,A,,,
2.0,4.0,0.1,1.3,0.3589255129892621,2.929826402981439,-0.12589597155025084,2.8509690069471247,0.5433575395130287,1727.2107239875331,A,,,
2.0,5.0,0.2,1.3,0.35786484923356876,2.9113290187043854,-0.12545229487588486,2.8525970735538895,0.5433575395130287,1714.7275887906148,A,,,
2.0,4.0,0.2,1.3,0.3576238063418238,2.9116569311814477,-0.1254522948758847,2.850675682701829,0.5433575395130287,1711.901965458867,A,,,
2.0,3.0,0.2,1.3,0.35081315776524935,2.951745182720326,-0.12545229487588452,2.796386930285526,0.5433575395130287,1633.7617107112542,A,,,
2.0,5.0,0.1,1.25,0.34702904930590606,2.923161301840732,-0.12119000674370954,2.863512088416637,0.5425032037590773,1591.7354954401228,A,,,
2.0,5.0,0.2,1.25,0.3457387382101078,2.9042870938201313,-0.12074394142137149,2.8634044419963964,0.5425032037590773,1577.6274922863804,A,,,
2.0,3.0,0.2,1.25,0.3389096305184256,2.945798203593212,-0.12074394142137142,2.8068458469125255,0.5425032037590773,1504.8008115815378,A,,,
2.0,5.0,0.1,1.2,0.3349721596527844,2.9156341052197727,-0.11646347255958299,2.876199312032464,0.5412217001281504,1464.1884841318774,A,,,
2.0,4.0,0.1,1.2,0.3347462775833927,2.916038217706389,-0.11646347255958238,2.874259802034818,0.5412217001281504,1461.888616468831,A,,,
