,PCA_PLAIN
2018-10-10,-0.0016624311482296796
2018-10-11,0.005660971875076139
2018-10-12,0.0024282777087486
2018-10-15,0.004477611940298495
2018-10-16,0.0015506333559098802
2018-10-17,-0.00058645652103424
2018-10-18,0.01224389836018656
2018-10-19,0.005689611819513236
2018-10-22,0.0028245772729763004
2018-10-23,-0.000248232133130322
2018-10-24,0.00030717455003112016
2018-10-25,0.0028937704589576795
2018-10-26,-0.0034108236853422225
2018-10-29,0.004907617275243499
2018-10-30,0.0108273506836059
2018-10-31,0.0031522638217198603
2018-11-01,0.0077047078564152
2018-11-02,0.00785973722842238
2018-11-05,0.00176991150442474
2018-11-06,-0.0019966637563060196
2018-11-07,-0.00309152233325512
2018-11-08,0.00029848733483222017
2018-11-09,0.006892386776725819
2018-11-12,-0.00100721869246396
2018-11-13,-0.001204076249380595
2018-11-14,0.0027012973842702
2018-11-15,0.0006044978049903
2018-11-16,0.00146341463414632
2018-11-19,-0.00428847717334514
2018-11-20,0.0008396424556661402
2018-11-21,-0.00060062040438838
2018-11-23,0.0
2018-11-26,-0.00010245471330455993
2018-11-27,0.0019299697735556001
2018-11-28,-0.0033886146930116197
2018-11-29,0.00116904106593724
2018-11-30,0.004548806628065399
2018-12-03,0.00131221910135512
2018-12-04,-0.0084721301425706
2018-12-06,0.00864861484350528
2018-12-07,9.35453695042e-05
2018-12-10,0.0035042971144631204
2018-12-11,0.004093381625639402
2018-12-12,0.0008529562163692805
2018-12-13,-0.005567850582979097
2018-12-14,0.0026617462506678376
2018-12-17,0.006245054823365521
2018-12-18,-0.005726519819844561
2018-12-19,-0.00784617306603204
2018-12-20,0.004336927463736781
2018-12-21,-0.004477124646908217
2018-12-24,0.0
2018-12-26,-0.0168486858511786
2018-12-27,-0.01158074875532388
2018-12-28,0.00508308016271632
2018-12-31,0.0
2019-01-04,-0.0007418214755273003
2019-01-07,0.0025632043514346404
2019-01-08,-0.010763507354541202
2019-01-09,-0.0023485011059812
2019-01-10,0.0007233701775639597
2019-01-11,0.00338832127673516
2019-01-15,-0.0025649941501359004
2019-01-16,-0.0019017435483364002
2019-01-17,0.00156354799773598
2019-01-18,0.0017244186815988753
2019-01-22,-0.0031984641116329046
2019-01-23,-0.00023869156762451528
2019-01-24,0.0041469856537494805
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,-0.0034838641492730004
2019-01-30,0.00051291472435422
2019-01-31,-0.0037739750041472205
2019-02-01,-0.00378497282501958
2019-02-04,0.0021155273184784006
2019-02-05,0.0012857069929917
2019-02-06,0.0005284976744889202
2019-02-07,0.00870264363030806
2019-02-08,-0.00266048156202578
2019-02-12,-0.00606586778594806
2019-02-13,0.0023420087612816354
2019-02-14,0.00180794384376834
2019-02-15,-0.00034013605442178
2019-02-19,-0.00227298643480596
2019-02-20,-0.0015981299391889764
2019-02-21,0.0007608464876384597
2019-02-22,0.002398081534772156
2019-02-25,-0.0012465046914807761
2019-02-26,0.001301406845715616
2019-02-27,-2.3999757112148496e-17
2019-02-28,0.003317641178347676
2019-03-01,0.00055376864652084
2019-03-04,-0.0032394391272522398
2019-03-05,-0.00018635644906254013
2019-03-06,-0.0006060606060606
2019-03-07,0.008258800874097421
2019-03-08,0.0016739586014191798
2019-03-11,0.0008221270134906805
2019-03-12,0.00540713999197748
2019-03-13,-0.00149706880619904
2019-03-14,0.00149916498832594
2019-03-15,0.0004157627837384799
2019-03-18,-0.00107394804158312
2019-03-19,9.144573380668003e-05
2019-03-20,-0.0008358049861188001
2019-03-22,-0.00251132557841958
2019-03-25,0.011545459499953559
2019-03-26,-0.0011739419069074206
2019-03-27,-0.00318810579206152
2019-03-28,0.0009385154192530401
2019-03-29,-0.00113873719224178
2019-04-01,-0.00316698227968524
2019-04-02,0.001590544607337179
2019-04-03,0.0025430290527749806
2019-04-04,-0.0050547063109069
2019-04-05,-0.00446030414344408
2019-04-08,-0.00245511013596002
2019-04-09,0.0014304604896826405
2019-04-10,0.0011783202944825799
2019-04-11,-0.00335620406280754
2019-04-12,0.00044367372146458003
2019-04-15,-0.00477737863949606
2019-04-16,-0.00349984162418338
2019-04-17,-0.00705484343247332
2019-04-18,0.0014694208110508002
2019-04-22,0.0020535803337720397
2019-04-23,-0.0027401405586768793
2019-04-24,0.00405769499929698
2019-04-25,0.00343437517902498
2019-04-26,-0.0009202818384394001
2019-05-07,-0.011935495794078418
2019-05-08,0.009736458621572582
2019-05-09,0.00515341197243966
2019-05-10,-0.00281711851429556
2019-05-13,0.00062009233185094
2019-05-14,-0.0129260347720151
2019-05-15,-0.00627125862692424
2019-05-16,-0.0031230679110918406
2019-05-17,0.0017321770183926196
2019-05-20,-0.0026787761601640594
2019-05-21,0.0006581613475501399
2019-05-22,-0.0006924689977359001
2019-05-23,-0.00829207583333526
2019-05-24,-0.00701975673092412
2019-05-28,0.0004143513805286599
2019-05-29,-0.0015238515946927604
2019-05-30,-0.008675604263263203
2019-05-31,0.005466309384577461
2019-06-03,0.0027625011136819594
2019-06-04,-0.006545629355631535
2019-06-05,0.007800542589488578
2019-06-06,0.00462083238835476
2019-06-07,-0.0014487829767414798
2019-06-10,0.0036668898840453595
2019-06-11,0.0011820252516879797
2019-06-12,0.00416953976799194
2019-06-13,-2.3644708649160802e-05
2019-06-14,0.0
2019-06-17,-0.0036340461392443202
2019-06-18,0.011566364507045079
2019-06-19,0.0022348503956838217
2019-06-20,0.00039853970414934
2019-06-21,-0.007453834224983559
2019-06-24,-0.0015783917743962999
2019-06-25,0.00612920885509754
2019-06-26,0.0006916289033527853
2019-06-27,0.006385018578158125
2019-06-28,0.0036324043781763545
2019-07-01,0.0119551658267868
2019-07-02,0.00012454205501177948
2019-07-03,0.005810042514738439
2019-07-05,-0.0034550876909650247
2019-07-08,0.0004220399674947188
2019-07-09,-0.00404499746143818
2019-07-10,-0.0042743382377479
2019-07-11,0.0031113092412184797
2019-07-12,-0.0027048360895422403
2019-07-16,-0.0035468988353072996
2019-07-17,-0.00231853785540754
2019-07-18,0.013152954859153784
2019-07-19,-0.0005752434936707393
2019-07-22,0.0006634413797579801
2019-07-23,0.0035069628685543397
2019-07-24,-0.0021762971124099396
2019-07-25,-0.00418406511358048
2019-07-26,-0.000379958886603058
2019-07-29,0.00422025161423646
2019-07-30,0.00521712527920698
2019-07-31,-0.00200569009844014
2019-08-01,0.00726431503494852
2019-08-02,0.005821885941128622
2019-08-05,-0.0010801485363219204
2019-08-06,-0.01008040582067894
2019-08-07,0.0007932508778840001
2019-08-08,0.0059544161817978395
2019-08-09,0.00322142573405626
2019-08-13,-0.0014263196937281007
2019-08-14,-0.00031307271677830583
2019-08-15,-0.00690368994747576
2019-08-16,-0.0002219376093099603
2019-08-19,-0.005353225266550261
2019-08-20,0.0020652447027886805
2019-08-21,-0.0028187402967147397
2019-08-22,0.00359386624703468
2019-08-23,0.0006758149842359998
2019-08-26,-0.00786969528765058
2019-08-27,0.004469546434653859
2019-08-28,-0.0017431068220141199
2019-08-29,-0.0018601392869687602
2019-08-30,-0.0051515466021523
2019-09-03,0.00023203985433056015
2019-09-04,0.00148628551207052
2019-09-05,-0.011689729160113424
2019-09-06,0.00302758714050378
2019-09-09,0.00195465016475094
2019-09-10,0.01037946663330902
2019-09-11,-0.00139218496033852
2019-09-12,0.002672534433562501
2019-09-13,0.0012793627281913241
2019-09-17,-0.0012086040658095157
2019-09-18,0.007902202532144336
2019-09-19,0.0017685836011679798
2019-09-20,-0.00357694174031244
2019-09-24,0.0012354543315350004
2019-09-25,0.0014163643709375002
2019-09-26,-0.0003815419314668801
2019-09-27,-0.0062332717596482595
2019-09-30,-0.00621954212743014
2019-10-01,-0.0022339634141809407
2019-10-02,0.0033310277477224797
2019-10-03,-0.00509128975196196
2019-10-04,0.00200014467592594
2019-10-07,-0.0006902570097576002
2019-10-08,0.00239356407307978
2019-10-09,0.0028450073675519794
2019-10-10,-0.0008456401846854557
2019-10-11,0.0006311166455517003
2019-10-15,0.00024093489817303936
2019-10-16,-0.0019314243692433392
2019-10-17,-0.00414850536501312
2019-10-18,0.00016099706038669994
2019-10-21,0.0019440210503379998
2019-10-23,-0.007470586035089341
2019-10-24,0.0012052944278760202
2019-10-25,-0.00015192381568866005
2019-10-28,-0.00262562471091252
2019-10-29,-0.00016702766453411972
2019-10-30,0.0028893512144605206
2019-10-31,4.0000188764460114e-05
2019-11-01,-3.690058592006033e-05
2019-11-05,-0.00276159165019754
2019-11-06,0.0046794410062859
2019-11-07,0.0009324726248564799
2019-11-08,0.016405498280182843
2019-11-11,-0.00117855946310222
2019-11-12,0.00061310840876
2019-11-13,-0.0011316220867666601
2019-11-14,-7.832945142660034e-06
2019-11-15,-0.00217856076315306
2019-11-18,-0.003350744365057641
2019-11-19,0.00218597236609318
2019-11-20,0.0030327569261106597
2019-11-21,0.00034374127641187977
2019-11-22,0.00293910045743314
2019-11-25,0.004378952868610061
2019-11-26,-0.00339544643993542
2019-11-27,0.0029447382426058765
2019-11-29,0.0008092123326997607
2019-12-02,0.0033405960248696596
2019-12-03,-0.00176702599563828
2019-12-04,-0.00055663812189078
2019-12-05,-0.0034070603387668
2019-12-06,-0.00173678291523964
2019-12-09,0.00140157102019304
2019-12-10,0.00129579277419936
2019-12-11,0.0013920082802094402
2019-12-12,0.0019442137519825198
2019-12-13,0.018279546702457895
2019-12-16,-0.0037486800948207197
2019-12-17,-0.00440688847168604
