,PCA_SUB
2011-01-28,0.00143283407976682
2011-01-31,0.0048119835526310405
2011-02-01,-0.0018728541134994
2011-02-02,-0.0091245160348195
2011-02-03,-0.0065167873694379555
2011-02-04,0.005107741277674301
2011-02-07,0.0028380429599783002
2011-02-08,0.00186380602939232
2011-02-09,0.01233869956954948
2011-02-10,-0.0012113582112180399
2011-02-14,0.09677264966952911
2011-02-15,0.0040237405073816805
2011-02-16,-0.00069300802692816
2011-02-17,-0.00334794245332468
2011-02-18,0.0014540436090531603
2011-02-22,0.01176485963770314
2011-02-23,0.00373103150343788
2011-02-24,-0.004314105830212379
2011-02-25,-0.0068299842005981205
2011-02-28,-0.00613133815771138
2011-03-01,-0.00804984617355944
2011-03-02,0.00302914572574668
2011-03-03,-0.0015952275023677965
2011-03-04,0.00472391870321838
2011-03-07,-0.0018755784358424005
2011-03-08,0.004260121158465664
2011-03-09,0.00778257186850598
2011-03-10,0.012841664324010777
2011-03-11,-0.006820637493974198
2011-03-14,0.014753364617755622
2011-03-15,0.003218935354578248
2011-03-16,0.00018362905753724346
2011-03-17,-0.012146233000466664
2011-03-18,0.0077994942630866815
2011-03-22,-0.018930512910611264
2011-03-23,0.0024088534734822186
2011-03-24,0.012727487870549219
2011-03-25,0.008464175194169423
2011-03-28,0.0027841167342292604
2011-03-29,-0.0041269106638906206
2011-03-30,0.0009302830301271001
2011-03-31,0.00300598108447266
2011-04-01,0.013621842735318461
2011-04-04,0.008268704554819
2011-04-05,0.009549391977523082
2011-04-06,-0.007011883014178839
2011-04-07,0.003545728976414179
2011-04-08,0.004670864525982159
2011-04-11,-0.00108595814241282
2011-04-12,-0.0011506822058519805
2011-04-13,-0.00019173333614191934
2011-04-14,-0.00401780344868776
2011-04-15,0.0041311645732148815
2011-04-18,0.006034264672879038
2011-04-19,-0.0004892531734630801
2011-04-20,0.00033518588626198003
2011-04-21,-0.00212290369276412
2011-04-25,0.00969030721363554
2011-04-26,0.0008007270800365405
2011-04-27,-0.00024411230822133962
2011-04-28,0.00792223476069346
2011-05-02,-0.00255713909320156
2011-05-06,0.00570265246738272
2011-05-09,-0.00042206903989400017
2011-05-10,-0.0007205601151737034
2011-05-11,0.0011434729866943395
2011-05-12,-0.0027151452497433206
2011-05-13,0.006419194186306203
2011-05-16,-0.006651512725909439
2011-05-17,0.01478368603637574
2011-05-18,-0.0038627690064623518
2011-05-19,-0.005228999196361781
2011-05-20,0.0012042364731903472
2011-05-23,-0.011238432619929642
2011-05-24,-0.005091254809971881
2011-05-25,0.0016874261236173608
2011-05-26,-0.00014704409581415938
2011-05-27,0.0031414453123401005
2011-05-31,0.005819606645025262
2011-06-01,-0.004951095384937761
2011-06-02,-0.010594114077289357
2011-06-03,-0.003909163575043
2011-06-06,0.007184758011729778
2011-06-07,-0.007536475876683181
2011-06-08,0.0014071100039174823
2011-06-09,0.00300183515673106
2011-06-10,0.006948238014098031
2011-06-13,-0.005583343853057417
2011-06-14,0.005291009354088641
2011-06-15,0.004523106122012425
2011-06-16,-0.00522623428620054
2011-06-17,0.01278947131333162
2011-06-20,0.01046883819619754
2011-06-21,0.008038122750271631
2011-06-22,0.01337306017391336
2011-06-23,-0.00017776582077310029
2011-06-24,0.0052059861413462204
2011-06-27,-0.0006168306767805444
2011-06-28,-0.00037340850943602005
2011-06-29,-0.0035331326023930604
2011-06-30,-0.00014536103097845992
2011-07-01,-0.00584160790485728
2011-07-05,-0.0009881571463306602
2011-07-06,0.006350545205094141
2011-07-07,-0.006344230649779861
2011-07-08,0.00237166156077574
2011-07-11,-0.0034128746024929602
2011-07-12,-0.00618347164203266
2011-07-13,0.002454353667025801
2011-07-14,-0.0036843872465220323
2011-07-15,-0.0005916627768414798
2011-07-19,-0.0005855354426526202
2011-07-20,-9.021006339330023e-05
2011-07-21,-0.00309856090343904
2011-07-22,-0.00645272891604648
2011-07-25,-0.001985795047168301
2011-07-26,0.0020640651216001006
2011-07-27,0.007714251294892419
2011-07-28,-0.0049686053355968846
2011-07-29,0.004720099202030533
2011-08-01,0.0008940917537466602
2011-08-02,-0.00101128835740404
2011-08-03,-0.002617096450713039
2011-08-04,0.0028822798699350803
2011-08-05,-0.014306484671802502
2011-08-08,-0.003089750362516041
2011-08-09,-0.007125419314783799
2011-08-10,0.023565244162909598
2011-08-11,-0.018151872717529396
2011-08-12,0.00017630235368077708
2011-08-15,0.0014851844924287597
2011-08-16,-0.005380395791536079
2011-08-17,8.445664600984003e-05
2011-08-18,0.00906909593460272
2011-08-19,-0.003536829049392179
2011-08-22,-0.008047092839725753
2011-08-23,0.005784249332930479
2011-08-24,0.008751120095867855
2011-08-25,-0.01790376267645746
2011-08-26,0.00493485869663724
2011-08-29,0.006624092267899561
2011-08-30,-0.006360720209668741
2011-08-31,0.0003585098751648142
2011-09-01,0.0007472195164556401
2011-09-02,-0.0043905155261747585
2011-09-06,-0.012783763075942499
2011-09-07,-0.006832614247684019
2011-09-08,0.00606811539597284
2011-09-09,0.0009490730946973603
2011-09-12,0.0062694854243553
2011-09-13,-0.00739349613029526
2011-09-14,0.006358558263052199
2011-09-15,-0.0019221529659025197
2011-09-16,-0.016793134668803965
2011-09-20,0.007078772353556301
2011-09-21,-0.0006772823587922201
2011-09-22,-0.0006546690962376596
2011-09-26,0.014529799501500466
2011-09-27,0.0019141504861346606
2011-09-28,-0.000804532492330378
2011-09-29,-0.017694694448002417
2011-09-30,0.0017347805744871597
2011-10-03,0.015381505301989281
2011-10-04,-0.00016346661889488035
2011-10-05,-0.004576889296889259
2011-10-06,0.0021396569808452793
2011-10-07,-0.004348161544278161
2011-10-11,-0.004722544122204819
2011-10-12,0.0070557235422808
2011-10-13,0.01135319561193546
2011-10-14,-0.00216417209653338
2011-10-17,0.00545863149170076
2011-10-18,0.0008756640273542599
2011-10-19,-0.006981849061284534
2011-10-20,0.008505641020191485
2011-10-21,0.0016853401396498
2011-10-24,-0.0075496828087921065
2011-10-25,-0.0014807680080464597
2011-10-26,0.004937639665135579
2011-10-27,0.02523339245856184
2011-10-28,-0.00919382134538036
2011-10-31,0.0010687607062933654
2011-11-01,0.0016826732895210798
2011-11-02,0.005649131981156159
2011-11-04,0.00539930296479664
2011-11-07,7.686525102191611e-05
2011-11-08,0.01246026268170428
2011-11-09,0.0019157123131063204
2011-11-10,-0.010189344178517239
2011-11-11,-0.0058107786304139805
2011-11-14,0.00186157074068906
2011-11-15,0.000599515182591
2011-11-16,0.005816606599092366
2011-11-17,0.0071662093278327815
2011-11-18,-0.0009326779379461598
2011-11-21,-0.007625575863599882
2011-11-22,0.016438019867796
2011-11-25,0.0018691866989198995
2011-11-28,-0.015413330700894838
2011-11-29,-0.007325975551535361
2011-11-30,0.0015622337610062802
2011-12-01,-0.00974487856829858
2011-12-02,0.00179620815333588
2011-12-05,-0.0029873669012720604
2011-12-06,-0.00310921304996318
2011-12-07,0.00365146559437322
2011-12-08,-0.0001421711400331801
2011-12-09,-0.00196719712166966
2011-12-12,-0.00208106262187144
2011-12-13,0.0005971615031746804
2011-12-14,0.0029723641391343797
2011-12-15,-0.004689665059959459
2011-12-16,0.009694395500627302
2011-12-19,-0.007105611099787919
2011-12-20,-0.0037222182181227796
2011-12-21,0.005475408709422721
2011-12-22,0.0005855687310556599
2011-12-27,-0.0005382203467103944
2011-12-28,0.0029445610719909345
2011-12-29,-0.0028681367839323594
2011-12-30,0.0029640077189384798
2012-01-04,0.00565564250506364
2012-01-05,-0.0005232445007461398
2012-01-06,-0.0024943581788625605
2012-01-10,-0.011450664858528218
2012-01-11,0.0013147555769932203
2012-01-12,-0.0043844325311998
2012-01-13,0.00786954826072298
2012-01-17,0.005177335985322439
2012-01-18,-0.00967980817387038
2012-01-19,0.00294750234687856
2012-01-20,0.008529608851125359
2012-01-23,0.0011779007857148796
2012-01-24,-0.0034717884503212603
2012-01-25,0.005025947376411299
2012-01-26,0.00302575932324652
2012-01-27,-0.001680058700332328
2012-01-30,-0.004082878000635095
2012-01-31,-0.0016556838268433002
2012-02-01,-0.00568197924271722
2012-02-02,0.0002848185713021992
2012-02-03,0.0001798809314365198
2012-02-06,-0.00639363303787806
2012-02-07,-0.00549026569591918
2012-02-08,-0.004351029772416453
2012-02-09,-0.0024458327748041212
2012-02-10,0.007172312321218667
2012-02-13,-0.0015527503324138997
2012-02-14,-0.002893056024084741
2012-02-15,-0.004973007926050779
2012-02-16,-0.003287433994466781
2012-02-17,-0.003455003251731247
2012-02-21,-0.00395499937280342
2012-02-22,0.00836648760768592
2012-02-23,0.00587970042272766
2012-02-24,0.013032113330227281
2012-02-27,0.00610385609208504
2012-02-28,0.004112700025811739
2012-02-29,0.002587350070007979
2012-03-01,0.01094379725305266
2012-03-02,-0.00534897966393598
2012-03-05,0.00328388046223784
2012-03-06,0.009749139852003099
2012-03-07,0.004570930603657761
2012-03-08,0.004349511830577815
2012-03-09,-0.004910814148148861
2012-03-12,0.005618851742853039
2012-03-13,0.0022467021409841
2012-03-14,-0.00154447160600166
2012-03-15,-0.00161128727702208
2012-03-16,0.0038529622001152
2012-03-19,0.005564761008820919
2012-03-21,-0.00626138916968586
2012-03-22,0.003500350660346105
2012-03-23,0.002580816676171323
2012-03-26,0.0028532639215621165
2012-03-27,-0.0003724733630810998
2012-03-28,0.0007716007378007056
2012-03-29,-0.01233441313788302
2012-03-30,-0.0003405440645356545
2012-04-02,-0.0013185116056659623
2012-04-03,0.0077975142318132545
2012-04-04,0.009847500264798378
2012-04-05,0.009189992626396259
2012-04-09,-0.007910353350475418
2012-04-10,-0.0031133830960850266
2012-04-11,0.0082218370459281
2012-04-12,-7.903695528631988e-05
2012-04-13,-0.00325398856208858
2012-04-16,0.01248484530032758
2012-04-17,0.004366904115817581
2012-04-18,-0.00972626237453786
2012-04-19,0.0027960284947127776
2012-04-20,0.0010730999827251596
2012-04-23,-4.8871900917957234e-05
2012-04-24,-0.003971605404786603
2012-04-25,-0.003618491773966437
2012-04-26,0.0017019771336984403
2012-04-27,0.005543235202553642
2012-05-01,-0.010218283684538223
2012-05-02,0.0036656890040418395
2012-05-07,0.01046400124457652
2012-05-08,0.00554988795435246
2012-05-09,0.00376002401102276
2012-05-10,-0.00464478219684694
2012-05-11,0.001780751255999342
2012-05-14,0.005339099365886128
2012-05-15,0.007914615696858642
2012-05-16,0.001473470363277339
2012-05-17,-0.01156549056364256
2012-05-18,-0.006631036832888199
2012-05-21,-0.0006549872979191998
2012-05-22,0.007963775068303921
2012-05-23,0.010924102824616378
2012-05-24,-0.005725594469621921
2012-05-25,0.01091197467047506
2012-05-29,-0.00688535386535914
2012-05-30,-0.00612608987051244
2012-05-31,0.000640611761329961
2012-06-01,-0.010355115098255159
2012-06-04,-0.018256173029287143
2012-06-05,-0.015627099032529238
2012-06-06,0.01747036941053754
2012-06-07,0.0031185145735255996
2012-06-08,0.01259371305004974
2012-06-11,-0.003600830744810799
2012-06-12,-0.007530308869912441
2012-06-13,-0.003912369966210641
2012-06-14,-0.0021816500125522004
2012-06-15,0.0089695392697869
2012-06-18,0.00340689553200088
2012-06-19,-0.005331441001206279
2012-06-20,0.00024669685828410115
2012-06-21,-0.00022275810731974075
2012-06-22,0.0008823049394367996
2012-06-25,0.00397693207325282
2012-06-26,-0.01011891585772294
2012-06-27,-0.0019382855810793794
2012-06-28,-0.0015139061591961395
2012-06-29,0.00710413839447952
2012-07-02,0.004780528928292957
2012-07-03,0.0009267801388602799
2012-07-05,0.0011253267573102395
2012-07-06,-0.0046743444500297205
2012-07-09,-0.011643948578288918
2012-07-10,0.007484964581365524
2012-07-11,0.0011306588963394398
2012-07-12,-0.010386504497859859
2012-07-13,-0.008410224700042018
2012-07-17,0.00552470559368392
2012-07-18,0.0010258544787046802
2012-07-19,-0.0019935310966207203
2012-07-20,-0.0010482992828098406
2012-07-23,-0.00743752676121028
2012-07-24,0.00371244731026866
2012-07-25,-0.011878420073916082
2012-07-26,0.010630902706440102
2012-07-27,-0.004138491186924281
2012-07-30,-0.0021540774681540814
2012-07-31,0.0029392321751424396
2012-08-01,0.001660903303034216
2012-08-02,0.0009180804563301797
2012-08-03,0.0016439374216555198
2012-08-06,-0.00393976136656798
2012-08-07,-0.0068412237011442
2012-08-08,-0.0030458742333325595
2012-08-09,-0.003276859954863472
2012-08-10,-0.0008756058293504405
2012-08-13,0.0025691044708542154
2012-08-14,0.01241646793910438
2012-08-15,-0.00468609503445096
2012-08-16,0.00454914044746264
2012-08-17,0.00650433145529468
2012-08-20,-0.005878094447880219
2012-08-21,-0.0051761134914070205
2012-08-22,-0.00014896089627013695
2012-08-23,0.0018333231946343806
2012-08-24,-0.0045323952170628
2012-08-27,0.00018809938693694012
2012-08-28,0.0004839863000494788
2012-08-29,0.0012319247636371198
2012-08-30,0.00020549071352865978
2012-08-31,-0.0075155732445087164
2012-09-04,0.001477109012957739
2012-09-05,0.00814084899686968
2012-09-06,0.002805621691627561
2012-09-07,-0.00194247896365416
2012-09-10,0.0038520175044420802
2012-09-11,0.00037114077041650387
2012-09-12,0.00343922180524762
2012-09-13,-0.0023059316404648203
2012-09-14,-0.015975997723744317
2012-09-18,0.0004568410820340596
2012-09-19,-0.01087470360313706
2012-09-20,0.003944202145680422
2012-09-21,0.011158540531733084
2012-09-24,0.00622532333006604
2012-09-25,-0.0036001410393517405
2012-09-26,0.00383998626801576
2012-09-27,0.002056218975846739
2012-09-28,-0.004268149423909841
2012-10-01,0.0059537315775323035
2012-10-02,-0.0007296391127574599
2012-10-03,-0.0006921963955835685
2012-10-04,-0.0028355056059895206
2012-10-05,-0.0012589691607997075
2012-10-09,-0.0005071600709608609
2012-10-10,0.00270219512749022
2012-10-11,-0.00154694862843384
2012-10-12,0.0015484300944260533
2012-10-15,-0.00716652241809038
2012-10-16,0.0010818004221672122
2012-10-17,-0.00171014510699116
2012-10-18,0.00802941414491122
2012-10-19,0.0022776244735001824
2012-10-22,0.012280021071931315
2012-10-23,-0.005555578508765539
2012-10-24,-0.007107884951273713
2012-10-25,-0.00692878371056908
2012-10-26,0.0030510076316169876
2012-10-31,0.0016306811813667998
2012-11-01,-0.00397455162898218
2012-11-02,0.0018689364097792941
2012-11-05,0.00262834128838838
2012-11-06,-0.0098505229107501
2012-11-07,-0.00390055948775194
2012-11-08,-0.005387344063863901
2012-11-09,0.00284283482660898
2012-11-12,0.004271389886687141
2012-11-13,-0.0038823197259613153
2012-11-14,0.001364143317919825
2012-11-15,0.00453537581141206
2012-11-16,0.0086856073723111
2012-11-19,0.0018437236239641228
2012-11-20,0.0046935671403686005
2012-11-21,0.0025845066139680607
2012-11-26,-0.007880090699066252
2012-11-27,0.0008480294518625198
2012-11-28,0.00486912069789628
2012-11-29,0.0001479828737949401
2012-11-30,0.00547647129817366
2012-12-03,-0.0046885954624188205
2012-12-04,-0.0005115385096602566
2012-12-05,0.00516941430127112
2012-12-06,0.0022186139579487875
2012-12-07,0.00111172998758066
2012-12-10,0.0021345154035476437
2012-12-11,0.0017133039411880763
2012-12-12,-0.0047188651743856795
2012-12-13,0.010030290855647161
2012-12-14,0.0014631657073572004
2012-12-17,-0.016070217976793616
2012-12-18,-0.01762832382699716
2012-12-19,0.008912680496274382
2012-12-20,-0.004878452437253013
2012-12-21,-0.01254934737719822
2012-12-26,0.005223185387107664
2012-12-27,-0.0009155864720952
2012-12-28,-0.006677805201941917
2013-01-04,0.001469517690653759
2013-01-07,-0.0188398957840388
2013-01-08,-0.01005180219685322
2013-01-09,0.017895487115558717
2013-01-10,0.00209114209133228
2013-01-11,-0.0034637188674072595
2013-01-15,0.006338291523092684
2013-01-16,-0.011571174249091359
2013-01-17,-0.009380028604852101
2013-01-18,0.0020921614245167806
2013-01-22,-0.0011111976982009805
2013-01-23,-0.0032119975161716803
2013-01-24,-0.0135919380961971
2013-01-25,-0.00180234354286846
2013-01-28,0.000164585833516636
2013-01-29,-0.008462141839147522
2013-01-30,-0.0032268462151958006
2013-01-31,-0.00844558521740638
2013-02-01,0.0035314387615546605
2013-02-04,-0.006045834942818941
2013-02-05,-0.0016910992968590392
2013-02-06,0.0006376837098531997
2013-02-07,-0.0055608463430980755
2013-02-08,0.013176625602468961
2013-02-12,0.007687593173412801
2013-02-13,-0.0044070225518819395
2013-02-14,-0.00441839327178954
2013-02-15,-0.010650511936557859
2013-02-19,0.0008522676112144593
2013-02-20,0.0046743643554559
2013-02-21,0.00216285475393986
2013-02-22,-0.004845085535302921
2013-02-25,-0.008660569903033672
2013-02-26,-0.004268770033302598
2013-02-27,-0.00912923913989834
2013-02-28,-0.003183149677616139
2013-03-01,3.493820548030376e-05
2013-03-04,0.01078846087576642
2013-03-05,0.001733895890919661
2013-03-06,0.005928605971293726
2013-03-07,-0.00681689763078966
2013-03-08,0.01193165581531606
2013-03-11,0.018220548535759558
2013-03-12,0.002054284121996701
2013-03-13,-0.0018656325982547009
2013-03-14,0.011004805003126901
2013-03-15,-0.00547235505616972
2013-03-18,-0.0018176767452842205
2013-03-19,-0.004461006550085519
2013-03-21,0.0026768524479983797
2013-03-22,-0.0031605990599997214
2013-03-25,0.00211164981443554
2013-03-26,0.0033091797280441204
2013-03-27,0.0041435141052090195
2013-03-28,0.004845679393856141
2013-04-01,-0.0016706465187598003
2013-04-02,-0.008831769773272859
2013-04-03,0.016347937563049822
2013-04-04,0.01248908543487368
2013-04-05,0.03098828184376194
2013-04-08,-0.015747545060633944
2013-04-09,-0.00966791663931174
2013-04-10,0.009024230129836042
2013-04-11,0.007550174216926059
2013-04-12,0.005352204371391299
2013-04-15,0.01470511328648538
2013-04-16,-0.009358577953374705
2013-04-17,-0.01119006652513652
2013-04-18,0.00422331287062348
2013-04-19,-0.014075472355233164
2013-04-22,-0.0011100899604525412
2013-04-23,-0.013739462741066941
2013-04-24,0.00931629936094414
2013-04-25,0.0045971058824417
2013-04-26,-0.0010868575630575
2013-04-30,0.005491351111420981
2013-05-01,-0.007891875339087421
2013-05-02,0.00256494637182624
2013-05-07,-0.005308173605513821
2013-05-08,0.0049559310381165995
2013-05-09,0.0009632997753881798
2013-05-10,-0.007191391893218062
2013-05-13,-0.0072695831647692395
2013-05-14,0.0020462303428671396
2013-05-15,-0.012464193634100859
2013-05-16,-0.0014508937352925785
2013-05-17,0.003461803618675801
2013-05-20,0.008878477785729201
2013-05-21,0.03282409383158778
2013-05-22,0.00426172388753252
2013-05-23,-0.00524000619764764
2013-05-24,-0.0231459036502982
2013-05-28,0.019793523637305636
2013-05-29,-0.01848842893414342
2013-05-30,0.0028339888461320385
2013-05-31,0.002106445418827891
2013-06-03,-0.0028251768856340587
2013-06-04,0.0007826364033352018
2013-06-05,0.005004402280068574
2013-06-06,0.00263231679923682
2013-06-07,0.012418085176720417
2013-06-10,0.01190405241801814
2013-06-11,3.223655675897892e-05
2013-06-12,-0.015126694217900801
2013-06-13,0.008534037800499304
2013-06-14,0.006455641686803382
2013-06-17,-0.011092235990468255
2013-06-18,-0.0027793790111418394
2013-06-19,-0.0028366263503378604
2013-06-20,0.002222204030141401
2013-06-21,-0.0100583569866307
2013-06-24,-0.0009620164574197614
2013-06-25,-0.0008858196525219006
2013-06-26,-0.0034437654239592996
2013-06-27,0.012696114718136843
2013-06-28,0.0008907511176500602
2013-07-01,-0.005406844981411439
2013-07-02,0.00120407423855868
2013-07-03,-0.00899462480092788
2013-07-05,-0.01005137263152472
2013-07-08,-0.007992142407351119
2013-07-09,0.006283108553948979
2013-07-10,-0.0003983787583181197
2013-07-11,0.0003886528093300194
2013-07-12,-0.002927543679669817
2013-07-16,0.009125592767801316
2013-07-17,-0.0008013850052286404
2013-07-18,0.0011856676943391162
2013-07-19,0.0017388990542137415
2013-07-22,-0.0025024060080090396
2013-07-23,-0.00311762813731508
2013-07-24,0.0011752714384016365
2013-07-25,-0.0035519179007662775
2013-07-26,0.010169330854203722
2013-07-29,-0.009756754246675678
2013-07-30,-0.0009744884121126642
2013-07-31,-0.01351469437430838
2013-08-01,-0.0009316933188993175
2013-08-02,0.0014104457380978985
2013-08-05,0.0023326469096010003
2013-08-06,-0.00404656987002196
2013-08-07,0.002981244280110101
2013-08-08,-0.00498502489749088
2013-08-09,0.0009772523883065799
2013-08-12,0.007365105122379211
2013-08-13,0.0003432475149993601
