date,strategy_return,long_return,short_return,long_only_return,capital,capital_long_only,pnl,pnl_pct,is_correct,win_rate_total,win_rate_20d,total_days
2016-07-06,0.017343,-0.004554,-0.021897,-0.004554,1072453.0,925667.0,72453.0,0.072453,1,0.5556,0.55,36
2016-07-07,-0.007906,-0.003367,0.004539,-0.003367,1063974.0,922550.0,63974.0,0.063974,0,0.5405,0.5,37
2016-07-08,0.011072,0.003156,-0.007916,0.003156,1075755.0,925461.0,75755.0,0.075755,1,0.5526,0.5,38
2016-07-11,0.009424,0.019938,0.010514,0.019938,1085893.0,943913.0,85893.0,0.085893,1,0.5641,0.5,39
2016-07-12,0.022419,0.0264,0.003981,0.0264,1110237.0,968832.0,110237.0,0.110237,1,0.575,0.5,40
2016-07-13,0.020243,-0.004624,-0.024868,-0.004624,1132712.0,964352.0,132712.0,0.132712,1,0.5854,0.5,41
2016-07-14,0.003305,0.005162,0.001857,0.005162,1136456.0,969330.0,136456.0,0.136456,1,0.5952,0.5,42
2016-07-15,0.007305,0.002928,-0.004377,0.002928,1144758.0,972168.0,144758.0,0.144758,1,0.6047,0.55,43
2016-07-19,0.003503,0.00465,0.001147,0.00465,1148767.0,976689.0,148767.0,0.148767,1,0.6136,0.55,44
2016-07-20,-0.007343,-0.005654,0.001689,-0.005654,1140331.0,971166.0,140331.0,0.140331,0,0.6,0.55,45
2016-07-21,-0.009957,-0.002343,0.007614,-0.002343,1128978.0,968891.0,128978.0,0.128978,0,0.587,0.55,46
2016-07-22,-0.003092,0.001347,0.004439,0.001347,1125486.0,970196.0,125486.0,0.125486,0,0.5745,0.55,47
2016-07-25,-0.001012,-0.00334,-0.002328,-0.00334,1124348.0,966955.0,124348.0,0.124348,0,0.5625,0.55,48
2016-07-26,0.011103,0.001684,-0.009419,0.001684,1136831.0,968583.0,136831.0,0.136831,1,0.5714,0.6,49
2016-07-27,-0.008199,-0.009874,-0.001675,-0.009874,1127510.0,959020.0,127510.0,0.12751,0,0.56,0.55,50
2016-07-28,0.005313,-0.006917,-0.01223,-0.006917,1133501.0,952386.0,133501.0,0.133501,1,0.5686,0.55,51
2016-07-29,-0.025516,-0.002443,0.023073,-0.002443,1104578.0,950059.0,104578.0,0.104578,0,0.5577,0.55,52
2016-08-01,-0.010048,0.000965,0.011014,0.000965,1093479.0,950977.0,93479.0,0.093479,0,0.5472,0.55,53
2016-08-02,0.013268,-0.005006,-0.018274,-0.005006,1107987.0,946216.0,107987.0,0.107987,1,0.5556,0.55,54
2016-08-03,0.016674,0.000727,-0.015947,0.000727,1126462.0,946904.0,126462.0,0.126462,1,0.5636,0.6,55
2016-08-04,0.011139,-0.003749,-0.014888,-0.003749,1139009.0,943354.0,139009.0,0.139009,1,0.5714,0.6,56
2016-08-05,-0.003605,-0.008612,-0.005007,-0.008612,1134903.0,935230.0,134903.0,0.134903,0,0.5614,0.6,57
2016-08-08,0.024922,0.012435,-0.012487,0.012435,1163187.0,946860.0,163187.0,0.163187,1,0.569,0.6,58
2016-08-09,0.006439,0.006439,0.0,0.006439,1170677.0,952957.0,170677.0,0.170677,1,0.5763,0.6,59
2016-08-10,-0.003439,0.001282,0.004721,0.001282,1166651.0,954179.0,166651.0,0.166651,0,0.5667,0.55,60
2016-08-12,0.010416,0.003509,-0.006907,0.003509,1178803.0,957527.0,178803.0,0.178803,1,0.5738,0.55,61
2016-08-15,-0.005501,-0.005887,-0.000386,-0.005887,1172318.0,951890.0,172318.0,0.172318,0,0.5645,0.5,62
2016-08-16,-0.014755,-0.019197,-0.004442,-0.019197,1155020.0,933617.0,155020.0,0.15502,0,0.5556,0.45,63
2016-08-17,0.024519,0.024002,-0.000517,0.024002,1183340.0,956025.0,183340.0,0.18334,1,0.5625,0.45,64
2016-08-18,-0.00595,-0.013116,-0.007166,-0.013116,1176299.0,943486.0,176299.0,0.176299,0,0.5538,0.45,65
2016-08-19,-0.022855,-0.009916,0.012939,-0.009916,1149414.0,934130.0,149414.0,0.149414,0,0.5455,0.45,66
